transaction_id,customer_id,date,amount,card_type,merchant,is_fraud,age,gender,income
4670,181,2024-10-03 22:07:25.850084,46.63620669165965,Mastercard,Amazon,0,69,Male,29144.423776184416
4671,210,2025-01-26 22:07:25.850088,1.0,Visa,Walmart,0,61,Male,85073.61116544442
4672,342,2025-05-10 22:07:25.850093,21.04863258271461,Amex,Target,0,53,Female,42666.95153838608
4673,657,2024-10-25 22:07:25.850098,76.89499010600498,Visa,Target,0,68,Male,53842.0397523381
4674,49,2025-07-16 22:07:25.850102,1.0,Mastercard,Gas Station,0,57,Female,48602.88195688569
4675,473,2025-03-14 22:07:25.850107,85.62281455045999,Mastercard,Target,0,67,Male,59577.44466000913
4676,666,2025-06-13 22:07:25.850112,65.63689971933624,Mastercard,Restaurant,0,54,Female,57643.64095613969
4677,773,2024-10-16 22:07:25.850116,89.48528244590067,Mastercard,Gas Station,0,58,Male,76554.969003969
4678,329,2024-10-05 22:07:25.850121,44.042924393571184,Amex,Walmart,0,43,Male,51124.97828597504
4679,556,2025-07-20 22:07:25.850126,1.0,Amex,Amazon,0,65,Male,50791.75994768099
4680,236,2024-10-03 22:07:25.850130,62.91087924519494,Amex,Starbucks,0,35,Female,74174.72050929327
4681,920,2025-08-14 22:07:25.850135,88.23959372115024,Amex,Starbucks,0,65,Female,51799.55770377298
4682,441,2025-01-25 22:07:25.850139,77.74165416540262,Mastercard,Restaurant,0,49,Female,81207.77495519324
4683,121,2025-05-03 22:07:25.850144,30.11925549535894,Mastercard,Amazon,0,36,Female,41881.863364017554
4684,248,2025-01-12 22:07:25.850149,52.6028322638794,Visa,Target,0,23,Female,51940.37278766744
4685,519,2025-01-25 22:07:25.850153,34.01491193660228,Visa,Gas Station,0,36,Female,39028.8958000518
4686,20,2024-10-15 22:07:25.850158,25.422006074318837,Visa,Starbucks,0,63,Female,63749.70845486839
4687,696,2024-09-29 22:07:25.850162,78.66165713539553,Visa,Target,0,47,Male,73831.44537456696
4688,503,2025-08-31 22:07:25.850167,14.07403066204514,Visa,Restaurant,0,67,Male,70475.99265917609
4689,364,2025-03-05 22:07:25.850172,23.18550708255162,Visa,BestBuy,0,46,Female,61587.78855181589
4690,489,2025-02-09 22:07:25.850176,16.879230995828436,Amex,BestBuy,0,37,Male,34005.98090836028
4691,200,2024-10-18 22:07:25.850181,5.292574301028601,Amex,Restaurant,0,24,Female,89132.7476119699
4692,766,2025-07-25 22:07:25.850186,54.392428755278104,Visa,Starbucks,0,39,Male,68229.35516645263
4693,403,2025-07-06 22:07:25.850190,84.84509145445928,Visa,Amazon,0,32,Male,61726.773181414916
4694,245,2025-07-03 22:07:25.850195,44.45369731264203,Amex,Amazon,0,20,Female,80649.07820505604
4695,483,2025-04-24 22:07:25.850200,4.827565983075004,Amex,Amazon,0,29,Female,85088.65915226955
4696,576,2025-07-05 22:07:25.850204,75.19833619226083,Amex,Target,0,37,Female,82808.92756988974
4697,811,2024-10-07 22:07:25.850209,100.57105262104915,Amex,BestBuy,0,54,Male,48677.63751594667
4698,812,2025-05-04 22:07:25.850214,30.612730275602164,Amex,Target,0,59,Male,75274.18880251613
4699,665,2025-05-19 22:07:25.850218,35.64337199846845,Visa,Walmart,0,38,Male,33202.3075197404
4700,17,2025-05-30 22:07:25.850223,65.46981890250183,Visa,Walmart,0,34,Female,50529.193004766516
4701,39,2024-09-21 22:07:25.850228,247.4926669064909,Mastercard,Starbucks,1,56,Male,76586.40389250341
4702,665,2025-01-11 22:07:25.850232,34.404975628243214,Visa,Walmart,0,38,Male,33202.3075197404
4703,867,2025-07-03 22:07:25.850237,10.026506570053847,Amex,Amazon,0,22,Female,41143.19014879527
4704,295,2024-12-21 22:07:25.850242,68.9425581881722,Mastercard,Starbucks,0,50,Female,51024.77486589206
4705,39,2025-07-16 22:07:25.850249,73.97204219426898,Mastercard,BestBuy,0,56,Male,76586.40389250341
4706,187,2024-09-20 22:07:25.850259,50.1839435130568,Visa,Gas Station,0,44,Female,66206.00539359638
4707,750,2025-03-28 22:07:25.850269,33.25600221027648,Mastercard,BestBuy,0,68,Female,35309.82953467032
4708,962,2025-05-02 22:07:25.850328,79.83136192976139,Mastercard,Restaurant,0,44,Male,81376.6797686817
4709,784,2024-10-21 22:07:25.850349,65.84108013643893,Amex,Walmart,0,35,Female,59845.62401070399
4710,309,2025-02-08 22:07:25.850362,26.946934492895213,Visa,Restaurant,0,26,Female,62066.52986039288
4711,362,2025-07-17 22:07:25.850373,51.472841939170145,Amex,Walmart,0,43,Male,29181.609949631336
4712,462,2025-04-20 22:07:25.850383,9.448774039260606,Amex,BestBuy,0,28,Female,64345.87719898852
4713,669,2025-02-14 22:07:25.850394,70.5767136931376,Mastercard,Restaurant,0,22,Female,26199.784242992275
4714,231,2024-12-27 22:07:25.850403,42.13299291851432,Mastercard,Walmart,0,69,Male,43696.47592679868
4715,706,2024-10-24 22:07:25.850413,36.92867502845789,Mastercard,Walmart,0,40,Male,68510.90800154928
4716,250,2024-09-11 22:07:25.850422,49.013765445426976,Visa,Target,0,33,Male,48917.35981192675
4717,778,2024-10-20 22:07:25.850432,51.20923097990743,Visa,Gas Station,0,61,Female,78140.7083509782
4718,2,2024-11-12 22:07:25.850442,76.84790184696682,Amex,Gas Station,0,25,Male,65308.68511949477
4719,475,2024-10-24 22:07:25.850452,67.73271593975664,Mastercard,BestBuy,0,25,Male,76564.85152963374
4720,653,2025-02-06 22:07:25.850462,45.307721636215916,Visa,BestBuy,0,21,Male,65075.1474632023
4721,182,2024-09-13 22:07:25.850472,72.91004449156986,Mastercard,Walmart,0,35,Male,50864.976239065916
4722,2,2025-02-04 22:07:25.850483,62.022117610748396,Visa,Amazon,0,25,Male,65308.68511949477
4723,170,2025-02-23 22:07:25.850493,37.20201091141889,Visa,Target,0,52,Female,94658.06879147593
4724,270,2025-07-21 22:07:25.850504,46.25845525290542,Mastercard,Amazon,0,49,Male,31181.073744801022
4725,977,2025-08-05 22:07:25.850514,45.553313334706374,Visa,Walmart,0,47,Female,60952.7767916237
4726,307,2025-07-06 22:07:25.850523,65.15784029522605,Visa,BestBuy,0,54,Female,46384.24551341188
4727,876,2025-06-24 22:07:25.850533,38.989321558350746,Visa,Restaurant,0,68,Male,20759.1938733919
4728,49,2025-06-03 22:07:25.850542,38.287724407351,Mastercard,Restaurant,0,57,Female,48602.88195688569
4729,422,2024-12-12 22:07:25.850552,109.06271928301877,Visa,Amazon,0,65,Male,49701.20245913348
4730,996,2025-01-26 22:07:25.850562,78.19206445241312,Visa,Gas Station,0,23,Female,50887.46006243753
4731,930,2025-01-31 22:07:25.850572,27.181980067245828,Visa,Starbucks,0,22,Female,63735.66027746781
4732,285,2024-11-30 22:07:25.850582,67.12822981826595,Visa,Amazon,0,33,Male,69644.57229840427
4733,879,2025-07-01 22:07:25.850592,53.550501969655315,Visa,BestBuy,0,25,Female,59946.76813345287
4734,380,2024-09-22 22:07:25.850602,61.74653525780281,Visa,Gas Station,0,20,Male,80685.02067222091
4735,832,2024-11-15 22:07:25.850612,54.12023973695314,Visa,Walmart,0,49,Male,55885.55126770589
4736,791,2025-01-01 22:07:25.850622,85.68927936455708,Amex,Amazon,0,54,Male,68006.01107110808
4737,791,2025-07-03 22:07:25.850631,60.36861033954338,Visa,Walmart,0,54,Male,68006.01107110808
4738,504,2024-10-06 22:07:25.850641,48.13733905357138,Visa,Target,0,56,Female,65682.3159660865
4739,784,2025-03-17 22:07:25.850651,81.26571730949053,Visa,Starbucks,0,35,Female,59845.62401070399
4740,556,2024-12-08 22:07:25.850660,56.99855123263616,Visa,Restaurant,0,65,Male,50791.75994768099
4741,572,2024-12-10 22:07:25.850668,53.644357379871735,Mastercard,BestBuy,0,31,Male,74155.81945478063
4742,199,2025-07-11 22:07:25.850675,59.420678074583435,Visa,BestBuy,0,58,Female,69131.26584409151
4743,109,2025-08-18 22:07:25.850685,47.191729299009005,Visa,Walmart,0,33,Female,54164.81230490083
4744,65,2025-08-26 22:07:25.850695,50.27680978986407,Visa,Starbucks,0,43,Female,69524.02400344209
4745,915,2025-05-22 22:07:25.850705,32.39916233714382,Mastercard,Gas Station,0,62,Male,12368.566158999143
4746,685,2025-07-06 22:07:25.850714,27.464983411283637,Visa,BestBuy,0,53,Male,62041.25654448991
4747,353,2024-10-25 22:07:25.850724,20.042888405526814,Mastercard,Amazon,0,31,Male,61977.53709482642
4748,98,2025-07-25 22:07:25.850733,8.240501396087716,Visa,BestBuy,0,40,Female,91753.365640138
4749,129,2025-01-09 22:07:25.850743,23.608479158463307,Visa,Amazon,0,52,Male,74777.71277869746
4750,268,2025-06-01 22:07:25.850752,44.77198896599223,Mastercard,BestBuy,0,33,Female,42645.97931133819
4751,409,2025-01-24 22:07:25.850762,53.09352747336911,Mastercard,Amazon,0,67,Female,50855.60563459485
4752,87,2025-02-11 22:07:25.850771,41.861103105570784,Mastercard,Target,0,53,Female,64557.816583738895
4753,601,2025-04-18 22:07:25.850780,1.0,Visa,Walmart,0,52,Female,54215.797033119605
4754,991,2024-11-07 22:07:25.850790,97.23759073287027,Mastercard,Gas Station,0,34,Male,21508.01430123231
4755,856,2025-02-08 22:07:25.850800,82.59440368671144,Visa,Gas Station,0,21,Female,20784.858704114587
4756,394,2024-10-02 22:07:25.850809,63.37279553651386,Mastercard,Target,0,64,Male,1734.2682265355033
4757,450,2025-06-14 22:07:25.850819,107.22472017659804,Mastercard,Restaurant,0,30,Female,86157.62934043563
4758,929,2025-01-28 22:07:25.850830,20.67907647548868,Visa,Gas Station,0,42,Male,97939.51885383955
4759,741,2025-09-01 22:07:25.850841,106.62875361878014,Mastercard,Amazon,0,26,Female,90664.71659985336
4760,471,2025-03-09 22:07:25.850850,21.043577697483563,Mastercard,Gas Station,0,59,Male,91438.11365754898
4761,642,2024-09-22 22:07:25.850860,57.1621377587407,Visa,Walmart,0,42,Female,71219.73115416829
4762,644,2024-11-28 22:07:25.850870,11.784880245973866,Amex,Starbucks,0,47,Male,74442.65047434499
4763,919,2025-04-10 22:07:25.850880,50.440822866331004,Amex,Amazon,0,63,Male,46681.00298876318
4764,765,2024-10-20 22:07:25.850890,61.58499493995166,Visa,Restaurant,0,41,Male,43895.77744142868
4765,110,2025-01-22 22:07:25.850900,45.35929006596336,Amex,Restaurant,0,67,Male,39842.627926471774
4766,809,2025-07-03 22:07:25.850911,71.41632332270413,Visa,Restaurant,0,62,Female,46620.274688090176
4767,294,2024-11-13 22:07:25.850921,52.97043348461772,Mastercard,Gas Station,0,28,Male,61456.699144066784
4768,215,2025-01-07 22:07:25.850932,34.327558148674726,Amex,BestBuy,0,28,Female,36498.06152299197
4769,312,2025-02-20 22:07:25.850941,32.995600465929826,Mastercard,BestBuy,0,58,Male,59520.47247708447
4770,204,2025-03-21 22:07:25.850951,74.32741317847089,Visa,Starbucks,0,51,Male,23597.331701083698
4771,428,2025-01-24 22:07:25.850961,30.387739105790974,Amex,Target,0,33,Female,51319.89047929819
4772,960,2025-07-04 22:07:25.850971,77.4620891145481,Visa,Amazon,0,58,Female,62892.89024218771
4773,536,2025-04-27 22:07:25.850981,86.68135378495793,Visa,BestBuy,0,30,Male,30819.534723425524
4774,93,2025-03-14 22:07:25.850990,1.0,Visa,Restaurant,0,69,Male,97867.53815994941
4775,681,2025-03-31 22:07:25.851000,83.98779161903104,Amex,Walmart,0,47,Male,68244.92313284385
4776,28,2025-05-16 22:07:25.851010,111.81268095334096,Amex,Starbucks,0,41,Female,72634.8547845351
4777,318,2024-12-08 22:07:25.851019,57.560112836057854,Visa,Target,0,38,Male,53531.4048556552
4778,399,2024-09-12 22:07:25.851029,67.97252555884467,Amex,Restaurant,0,56,Male,74373.54811858335
4779,702,2024-11-29 22:07:25.851039,81.11015973107476,Visa,Target,0,27,Male,36939.156739768936
4780,266,2025-06-21 22:07:25.851049,41.735530544629334,Amex,Walmart,0,60,Female,60316.753536484386
4781,896,2025-02-08 22:07:25.851060,55.46840670613609,Mastercard,Gas Station,0,55,Male,52170.01892807817
4782,994,2024-11-28 22:07:25.851070,10.574014111306724,Visa,Walmart,0,47,Male,101663.9362230002
4783,285,2024-10-12 22:07:25.851080,54.15905085591353,Visa,Gas Station,0,33,Male,69644.57229840427
4784,927,2024-09-28 22:07:25.851090,64.94335986933625,Visa,Starbucks,0,48,Male,27783.186285185722
4785,63,2024-09-11 22:07:25.851100,65.48489068779408,Visa,Walmart,0,29,Female,53297.62642067003
4786,599,2024-09-28 22:07:25.851110,81.96274170792742,Mastercard,BestBuy,0,67,Female,69440.81195068787
4787,914,2025-02-11 22:07:25.851120,26.755934655934126,Visa,Target,0,68,Female,77301.8808727308
4788,519,2025-03-26 22:07:25.851129,34.02179729979511,Amex,Restaurant,0,36,Female,39028.8958000518
4789,667,2025-08-06 22:07:25.851139,106.86522037974066,Mastercard,Restaurant,0,54,Female,21458.87991946855
4790,905,2024-12-20 22:07:25.851149,45.4901487870887,Mastercard,Gas Station,0,53,Female,27639.41270932212
4791,20,2025-03-22 22:07:25.851159,56.00101361936984,Visa,Walmart,0,63,Female,63749.70845486839
4792,764,2025-07-02 22:07:25.851168,47.98969874824337,Amex,Amazon,0,68,Female,30725.844235148426
4793,885,2025-08-12 22:07:25.851178,25.34957521084933,Mastercard,Walmart,0,54,Female,84497.62362015698
4794,981,2025-06-25 22:07:25.851187,98.70587632675418,Amex,Restaurant,0,37,Male,56296.60686583676
4795,348,2025-05-30 22:07:25.851197,34.16895764238183,Amex,Gas Station,0,65,Male,71666.9107722452
4796,50,2025-03-24 22:07:25.851206,16.181434288792104,Visa,Target,0,32,Male,55606.61462832085
4797,189,2025-06-16 22:07:25.851216,36.47779168091745,Visa,BestBuy,0,50,Female,41515.737986492095
4798,67,2025-08-29 22:07:25.851225,1.0,Amex,Restaurant,0,41,Male,61515.607083062656
4799,365,2024-10-22 22:07:25.851234,30.461376050504548,Amex,Restaurant,0,68,Male,31121.445272373137
4800,202,2025-05-06 22:07:25.851244,20.9561420644302,Mastercard,Walmart,0,33,Male,61228.24067758328
4801,913,2024-11-05 22:07:25.851254,68.52285892781973,Visa,BestBuy,0,54,Female,101995.35885928318
4802,99,2025-03-09 22:07:25.851264,29.797572813203825,Mastercard,Amazon,0,20,Female,57523.28094105335
4803,661,2025-03-11 22:07:25.851273,76.63411806736545,Visa,Gas Station,0,40,Female,56108.2464068776
4804,969,2025-01-29 22:07:25.851283,91.95451979207965,Visa,Target,0,27,Female,34320.74935466319
4805,977,2025-07-09 22:07:25.851292,73.43526008862797,Visa,Starbucks,0,47,Female,60952.7767916237
4806,160,2025-02-28 22:07:25.851302,43.5383513341977,Visa,Restaurant,0,35,Male,54958.295540308354
4807,816,2025-01-14 22:07:25.851311,54.23343490116779,Visa,Restaurant,0,53,Female,44461.83140863296
4808,678,2024-12-22 22:07:25.851321,4.2504517956782095,Amex,Target,0,23,Female,2270.008879950219
4809,28,2025-05-22 22:07:25.851331,45.98661882436281,Amex,Gas Station,0,41,Female,72634.8547845351
4810,466,2025-06-18 22:07:25.851341,24.186845957995008,Amex,Starbucks,0,51,Male,54649.020118251734
4811,700,2025-01-16 22:07:25.851351,70.82979143447896,Amex,Starbucks,0,62,Male,103013.34696570688
4812,838,2024-12-19 22:07:25.851361,127.18257167733422,Visa,Target,0,24,Male,56166.09690686851
4813,826,2024-12-13 22:07:25.851371,64.99464907921428,Amex,Gas Station,0,66,Male,34185.93403815504
4814,198,2024-10-07 22:07:25.851380,1.0,Amex,Starbucks,0,63,Female,95062.21029047236
4815,209,2025-03-05 22:07:25.851390,39.16309421256881,Amex,Gas Station,0,61,Female,78318.0540583826
4816,437,2024-12-21 22:07:25.851401,53.67472776123364,Mastercard,BestBuy,0,63,Female,42995.59914057017
4817,266,2025-07-27 22:07:25.851410,52.62072275780791,Visa,Amazon,0,60,Female,60316.753536484386
4818,770,2025-03-11 22:07:25.851419,28.075606231737407,Visa,Walmart,0,50,Female,51245.55438883706
4819,993,2025-08-07 22:07:25.851429,134.7957585812744,Visa,Gas Station,1,49,Female,81332.42073916394
4820,491,2024-12-01 22:07:25.851439,12.72497489241838,Amex,Gas Station,0,34,Male,69103.37147758802
4821,409,2025-04-16 22:07:25.851449,21.65273831944799,Visa,Starbucks,0,67,Female,50855.60563459485
4822,934,2024-11-08 22:07:25.851459,69.37392924811135,Amex,Restaurant,0,68,Male,90106.68686030112
4823,257,2024-11-20 22:07:25.851468,19.530103073605222,Visa,Gas Station,0,36,Male,54880.17240322155
4824,336,2025-06-04 22:07:25.851478,66.14634816476772,Mastercard,Gas Station,0,49,Female,19183.93946732788
4825,858,2025-07-04 22:07:25.851487,8.916086760318258,Visa,Restaurant,0,42,Female,72654.70651859613
4826,233,2024-09-03 22:07:25.851496,102.94477651375209,Visa,Starbucks,0,28,Male,44215.453706854816
4827,716,2024-09-21 22:07:25.851506,26.771902327878358,Visa,Target,0,36,Female,54195.63932771424
4828,73,2025-03-24 22:07:25.851515,43.29000284589668,Mastercard,Gas Station,0,50,Female,81487.806373779
4829,13,2024-09-17 22:07:25.851525,59.918397832712174,Visa,Restaurant,0,58,Male,96300.7225628332
4830,583,2025-04-13 22:07:25.851535,33.03950142496717,Mastercard,Restaurant,0,63,Female,57194.516095876046
4831,505,2024-12-24 22:07:25.851545,54.302178832139134,Visa,BestBuy,0,33,Female,58591.30608344889
4832,1,2024-12-08 22:07:25.851554,67.26070173560377,Amex,Walmart,0,41,Male,42656.14276419382
4833,159,2024-11-16 22:07:25.851564,78.81839697510456,Visa,Gas Station,0,41,Female,50762.56791360543
4834,509,2025-02-28 22:07:25.851573,73.74492307918871,Mastercard,Starbucks,0,55,Female,61932.073029829895
4835,483,2024-11-03 22:07:25.851583,44.84568608591978,Visa,BestBuy,0,29,Female,85088.65915226955
4836,216,2024-11-16 22:07:25.851593,45.60104677869193,Mastercard,Walmart,0,46,Female,42784.21964600093
4837,195,2025-06-09 22:07:25.851602,120.47325674075098,Visa,Target,0,62,Male,80062.07206402851
4838,312,2025-03-21 22:07:25.851614,78.49667204747877,Mastercard,Gas Station,0,58,Male,59520.47247708447
4839,403,2025-05-12 22:07:25.851624,22.34529031039359,Amex,Starbucks,0,32,Male,61726.773181414916
4840,4,2024-09-12 22:07:25.851633,52.99964491296655,Visa,Target,0,29,Male,42824.65516505391
4841,765,2025-03-04 22:07:25.851643,39.94570583665423,Visa,Gas Station,0,41,Male,43895.77744142868
4842,796,2025-02-08 22:07:25.851653,45.939972982306706,Mastercard,Target,0,55,Female,77417.10351338559
4843,812,2024-12-21 22:07:25.851663,13.11514526875736,Mastercard,Starbucks,0,59,Male,75274.18880251613
4844,542,2025-01-11 22:07:25.851673,37.642302968421404,Visa,BestBuy,0,66,Female,63350.52305862235
4845,804,2024-09-13 22:07:25.851682,104.3466731958174,Visa,BestBuy,0,61,Female,69357.47277892397
4846,949,2025-08-31 22:07:25.851691,67.3722890262651,Visa,Target,0,43,Male,92311.58738017127
4847,106,2025-02-07 22:07:25.851701,1.0,Visa,Target,0,39,Female,55691.66190701522
4848,122,2025-02-18 22:07:25.851711,86.5017047749384,Visa,Gas Station,0,53,Male,62555.36800774976
4849,955,2024-09-27 22:07:25.851720,82.68888568727485,Amex,Restaurant,0,49,Male,53244.76431041561
4850,708,2025-05-01 22:07:25.851731,39.221440870807506,Visa,Amazon,0,41,Male,77902.5480797358
4851,983,2025-04-18 22:07:25.851741,71.51790631349645,Mastercard,Walmart,0,49,Female,68212.45395971453
4852,715,2024-09-29 22:07:25.851750,24.218023675483977,Amex,Gas Station,0,61,Female,65189.25327349569
4853,772,2025-08-09 22:07:25.851760,35.89232851200928,Visa,Target,0,40,Female,71015.91087888964
4854,267,2025-06-27 22:07:25.851770,94.9563908200956,Mastercard,Target,0,51,Female,75812.33368245335
4855,241,2025-07-04 22:07:25.851780,41.84809880390875,Amex,Walmart,0,24,Female,55630.958571987925
4856,53,2025-08-05 22:07:25.851790,1.0,Visa,Starbucks,0,41,Male,88770.07443466119
4857,124,2025-08-15 22:07:25.851800,48.1009033165599,Visa,Restaurant,0,48,Female,88804.59388464654
4858,88,2025-03-16 22:07:25.851811,47.642348212569296,Amex,BestBuy,0,37,Male,30465.52958377505
4859,310,2025-06-21 22:07:25.851821,85.95105708120379,Amex,Starbucks,0,40,Male,63879.553722652825
4860,756,2025-07-04 22:07:25.851831,50.4300926652728,Visa,Restaurant,0,51,Male,72515.50889724673
4861,852,2025-04-03 22:07:25.851840,37.35253065679122,Visa,Walmart,0,46,Female,50114.05741443609
4862,557,2024-12-01 22:07:25.851850,81.35168435693618,Visa,Walmart,0,62,Female,42815.34166184289
4863,913,2025-07-17 22:07:25.851861,53.62370697503331,Visa,Amazon,0,54,Female,101995.35885928318
4864,576,2025-02-04 22:07:25.851870,27.49931955302849,Visa,Gas Station,0,37,Female,82808.92756988974
4865,698,2024-09-25 22:07:25.851879,84.64992681624852,Mastercard,Gas Station,0,26,Female,55211.96506949479
4866,13,2025-04-17 22:07:25.851888,55.809852935503976,Amex,Gas Station,0,58,Male,96300.7225628332
4867,209,2025-05-16 22:07:25.851898,50.08777900038313,Visa,Restaurant,0,61,Female,78318.0540583826
4868,435,2025-03-04 22:07:25.851907,55.33725174234963,Amex,Gas Station,0,42,Male,92769.48774357556
4869,52,2025-08-06 22:07:25.851917,17.879948857502093,Visa,Amazon,0,51,Female,58468.461776262826
4870,911,2025-02-18 22:07:25.851926,34.17038671464988,Visa,BestBuy,0,39,Female,68834.35021090855
4871,900,2025-02-24 22:07:25.851935,50.107478054983495,Mastercard,Gas Station,0,23,Female,73080.63342021761
4872,850,2024-10-23 22:07:25.851945,44.160089149259605,Visa,Target,0,37,Female,64898.836433147466
4873,107,2025-07-14 22:07:25.851954,88.17285148449787,Visa,Walmart,0,50,Female,40921.903515101934
4874,521,2025-04-07 22:07:25.851964,56.5221755818101,Amex,Amazon,0,34,Male,70195.87785610903
4875,624,2024-12-09 22:07:25.851973,75.64711767909208,Visa,Starbucks,0,32,Male,88124.90948400897
4876,120,2025-07-15 22:07:25.851983,50.281860637275486,Mastercard,Gas Station,0,57,Male,97799.03930045961
4877,67,2024-12-31 22:07:25.852012,81.68865451238369,Visa,Amazon,0,41,Male,61515.607083062656
4878,987,2025-05-13 22:07:25.852023,61.92583269719462,Visa,Starbucks,0,68,Female,31807.110052312077
4879,82,2025-03-17 22:07:25.852033,50.402614561653806,Mastercard,Amazon,0,55,Male,29390.906451011353
4880,977,2025-03-21 22:07:25.852043,49.60150733122941,Amex,Starbucks,0,47,Female,60952.7767916237
4881,714,2025-08-20 22:07:25.852052,21.3668412112711,Visa,Amazon,0,61,Male,30341.4915323697
4882,697,2025-02-12 22:07:25.852062,65.20747160408932,Mastercard,Amazon,0,51,Female,50335.29230586862
4883,869,2024-11-19 22:07:25.852072,48.79385796390863,Amex,Restaurant,0,42,Male,31198.352754268468
4884,888,2025-02-26 22:07:25.852082,34.94024119456386,Mastercard,Gas Station,0,60,Male,18712.399959932838
4885,669,2025-04-01 22:07:25.852092,83.19385312436215,Visa,BestBuy,0,22,Female,26199.784242992275
4886,943,2025-07-10 22:07:25.852102,12.493519223155964,Mastercard,Target,0,67,Male,48240.45868069097
4887,628,2025-03-05 22:07:25.852111,37.32512313702698,Mastercard,Walmart,0,68,Female,44245.76761107803
4888,114,2025-02-05 22:07:25.852121,80.831562463386,Mastercard,Target,0,21,Male,50642.01639803381
4889,645,2025-06-20 22:07:25.852130,59.4656882276076,Visa,BestBuy,0,69,Male,69789.52659631784
4890,760,2024-11-30 22:07:25.852140,48.564232170417284,Visa,Restaurant,0,45,Male,80984.34120643084
4891,623,2025-04-23 22:07:25.852150,57.5301062945044,Mastercard,Gas Station,0,57,Male,63974.90485798948
4892,454,2024-09-25 22:07:25.852159,55.38242513146524,Visa,Starbucks,0,65,Female,40938.22328198934
4893,960,2025-07-06 22:07:25.852169,4.50012361142236,Mastercard,Restaurant,0,58,Female,62892.89024218771
4894,232,2024-09-23 22:07:25.852179,39.522143439561155,Amex,Target,0,69,Female,37374.8092574186
4895,571,2025-03-05 22:07:25.852189,98.49564963541246,Amex,Walmart,0,62,Male,39523.38813281968
4896,803,2024-09-29 22:07:25.852198,30.220275956684972,Visa,Gas Station,0,58,Male,91883.82184678351
4897,773,2024-10-17 22:07:25.852208,40.45096957686998,Visa,Walmart,0,58,Male,76554.969003969
4898,562,2025-07-01 22:07:25.852218,33.751377100724376,Mastercard,Starbucks,0,56,Female,66145.3372812259
4899,316,2024-10-11 22:07:25.852228,47.38954330045588,Mastercard,Restaurant,0,54,Male,80667.32150604909
4900,783,2024-12-17 22:07:25.852239,32.506315060271056,Amex,Restaurant,0,29,Female,50717.207671082484
4901,475,2025-02-22 22:07:25.852249,64.6022450647418,Mastercard,Walmart,0,25,Male,76564.85152963374
4902,876,2025-04-13 22:07:25.852259,55.919402368708,Visa,BestBuy,0,68,Male,20759.1938733919
4903,371,2025-05-22 22:07:25.852268,73.20642845321055,Mastercard,Target,0,42,Male,48715.7304088908
4904,615,2025-02-01 22:07:25.852278,18.471765014331186,Mastercard,Walmart,0,23,Female,58595.002168914914
4905,993,2025-01-04 22:07:25.852288,39.7897855135129,Mastercard,Target,0,49,Female,81332.42073916394
4906,664,2025-02-06 22:07:25.852298,43.22832105163595,Mastercard,Amazon,0,32,Female,45387.612707053806
4907,533,2025-06-02 22:07:25.852308,63.669407302657845,Visa,Target,0,54,Female,74083.66570830268
4908,258,2025-04-14 22:07:25.852318,26.203364083788966,Visa,Starbucks,0,47,Female,51381.25868537031
4909,723,2025-05-14 22:07:25.852327,77.46961412775032,Visa,BestBuy,0,42,Male,66440.02448978652
4910,429,2025-07-06 22:07:25.852337,85.59246771552827,Visa,Gas Station,0,61,Male,64703.87535211991
4911,500,2025-07-22 22:07:25.852347,20.333829570932483,Visa,Walmart,0,42,Female,82797.05485438135
4912,594,2025-02-08 22:07:25.852357,35.27381315319303,Amex,Gas Station,0,64,Female,25784.499687797477
4913,10,2024-12-09 22:07:25.852366,34.04205475123723,Visa,BestBuy,0,36,Female,27759.867059120494
4914,941,2024-11-11 22:07:25.852375,128.97158614032494,Amex,Target,0,28,Female,69023.80254702448
4915,677,2025-05-08 22:07:25.852385,37.1029968437634,Visa,Walmart,0,30,Female,47474.26604366827
4916,663,2025-08-14 22:07:25.852394,100.32876326468403,Visa,BestBuy,0,67,Male,50768.73878425238
4917,685,2025-01-24 22:07:25.852404,12.001040146801714,Visa,Starbucks,0,53,Male,62041.25654448991
4918,425,2025-03-21 22:07:25.852413,20.310471015069098,Visa,Amazon,0,49,Female,84453.52928835941
4919,577,2025-04-25 22:07:25.852423,237.7074716925325,Amex,Restaurant,1,35,Female,38527.97106404457
4920,762,2025-03-31 22:07:25.852433,24.629320656604328,Visa,Amazon,0,48,Male,48530.59890151706
4921,512,2025-03-03 22:07:25.852443,41.96303797524504,Visa,Starbucks,0,68,Male,82760.0232673387
4922,317,2025-06-05 22:07:25.852452,28.736653918355056,Amex,Gas Station,0,37,Female,18934.55064837152
4923,630,2025-06-01 22:07:25.852461,25.419752217962795,Visa,Amazon,0,60,Female,53040.81060751813
4924,134,2025-08-21 22:07:25.852471,84.75415989419983,Visa,Starbucks,0,42,Female,35021.28745415683
4925,961,2024-10-16 22:07:25.852481,86.71380867539496,Visa,Target,0,48,Male,75929.2653673064
4926,18,2024-11-14 22:07:25.852491,78.47889495125946,Visa,Gas Station,0,42,Female,51451.63855763963
4927,347,2025-01-16 22:07:25.852500,65.71996866752984,Visa,Gas Station,0,48,Male,69651.91489346654
4928,368,2024-10-16 22:07:25.852511,52.78229197338657,Visa,Restaurant,0,64,Male,43242.68061597277
4929,767,2024-11-15 22:07:25.852520,35.08907928002274,Amex,Starbucks,0,57,Male,65603.85386249473
